"le_Mean","le_SD","le_2.5%","le_97.5%","lm_Mean","lm_SD","lm_2.5%","lm_97.5%","t1e_Mean","t1e_SD","t1e_2.5%","t1e_97.5%","t1m_Mean","t1m_SD","t1m_2.5%","t1m_97.5%"
0.6491238263125,0.109318535188205,0.406384175,0.834372375,0.36629184475,0.129549670687603,0.126836225,0.62756995,0.0750933085318375,0.0542136951714644,0.00620405425,0.209559525,0.30320207652,0.130561458220379,0.0788141875,0.583918275
0.839933306,0.0805025739099844,0.65977765,0.970056675,0.4381191164375,0.130600938355843,0.18785705,0.694331575,0.0901077451856875,0.0665861911837307,0.00764472225,0.258359325,0.330652421713563,0.137859030643285,0.08754685,0.623409275
0.744015695875,0.0947401891911169,0.531510125,0.903134025,0.3675650927375,0.129230296432244,0.126179375,0.6280299,0.082034754190975,0.0600825664721632,0.006957239,0.2306158,0.6394439356875,0.152525132876014,0.342537225,0.917452925
0.743735432875,0.0957809593902905,0.532494575,0.90388515,0.726581826125,0.123122121336074,0.466937225,0.937239075,0.0821456435984925,0.0595363139707871,0.00659975975,0.230464525,0.381847842086562,0.182249439455591,0.067623165,0.768736575
0.79194364025,0.086972913785425,0.601767475,0.937559975,0.51195228115625,0.130119661760801,0.254542475,0.760735525,0.0845770633144062,0.0620824201564,0.006685763,0.239733925,0.36356500561875,0.149121961480543,0.102407575,0.67777165
0.79116810075,0.0880768872082816,0.594431725,0.9362468,0.5822036013125,0.128373702243991,0.327975275,0.82300855,0.08656491073985,0.0624010236568948,0.006551263,0.242617,0.2884384573365,0.149339970306829,0.03882172,0.604460425
0.7436329948125,0.0958588827157896,0.5291812,0.902607425,0.51017114,0.130240669260566,0.255428675,0.7606038,0.0816626984139812,0.059835198403598,0.006377024,0.233089075,0.46817733491875,0.157502131318004,0.181472725,0.796986025
0.7436607408125,0.0950276244225178,0.530785425,0.901014875,0.6553859965625,0.127097053197551,0.394895025,0.88623485,0.0817806362245875,0.0589335032934975,0.00659273625,0.2295801,0.462135136180625,0.17781263274843,0.147519325,0.834900275
0.696228430625,0.103830990617131,0.46464245,0.868038425,0.5115852745875,0.129362859980693,0.26109095,0.757835425,0.118593467645,0.0702791757423306,0.02295066,0.2930422,0.467476951825,0.156424216571166,0.182929925,0.7938892
0.8399098515,0.0808602565136238,0.657459575,0.969608075,0.440898086525,0.129197810198755,0.193652725,0.6958636,0.090490300798825,0.0668630343616474,0.007939208,0.25908565,0.51499962365,0.151783456174659,0.2335911,0.81835025
0.8393884719375,0.0812974999344648,0.660362475,0.9723507,0.655794786125,0.126551651075148,0.3978584,0.8838448,0.0899604443309,0.0653638092284236,0.007532107,0.25023825,0.327488246728563,0.16227368766822,0.05083994,0.677927075
0.7924357228125,0.0872692034345241,0.59965435,0.938349925,0.50796512773125,0.129214797289046,0.257214025,0.758399925,0.0854346809921187,0.0631645232539288,0.00664979675,0.2441425,0.4681453414875,0.157373488076237,0.18231575,0.7907644
0.8397093768125,0.0806430618812054,0.664784225,0.97179535,0.6538614794375,0.126335620087189,0.398867925,0.884723975,0.0901683350300625,0.0661139797252821,0.00783874075,0.259559775,0.327360054154437,0.161936446203724,0.0479391875,0.6743604
0.74225353125,0.095445893864181,0.5309675,0.900041,0.5826190665625,0.129271437688361,0.324699775,0.82482345,0.124140998536875,0.0745940899604833,0.0229966275,0.31045075,0.52555542906875,0.169373157209416,0.21602725,0.8675425
0.839520804,0.0808640496501038,0.6611039,0.971034725,0.58270592625,0.129499428106872,0.322512625,0.826043975,0.0894705975934063,0.0652898827664859,0.00742786725,0.25324145,0.4053897183275,0.160196274089846,0.1220258,0.74232125
0.6954507138125,0.103778229125398,0.4623946,0.86785825,0.29608850126875,0.127063743370271,0.0738665875,0.5606242,0.1186245025315,0.0701824946970866,0.0226737875,0.290819375,0.35843794521875,0.128473842866736,0.127678625,0.625470375
0.742932729875,0.0952181765036045,0.528062675,0.9040938,0.43805455144375,0.130394416083987,0.19223235,0.6958621,0.0820324152257438,0.0599185422201821,0.006428322,0.229684575,0.514443844925,0.151757972292227,0.23665575,0.815365875
0.743201207875,0.0949507965019452,0.534248475,0.902103375,0.581288744625,0.129099832081879,0.3185479,0.820239675,0.0822703774809375,0.0604084170175861,0.00618851275,0.2349353,0.289986299677812,0.149939610969454,0.0416071125,0.60941025
0.7434165346875,0.0946081146020438,0.533529275,0.90115095,0.654430966625,0.126365971290296,0.39868835,0.88373695,0.0815581022019,0.0590217336063446,0.00672917725,0.229470475,0.4644238727925,0.178642510506916,0.144277875,0.836355175
0.8391723861875,0.0819372254480377,0.6573932,0.97126755,0.58287372425,0.128359768291691,0.32388415,0.82508595,0.0899606932047375,0.0664446935222671,0.00713081575,0.259525175,0.40773843465875,0.160325387615371,0.12384195,0.742313475
0.649445778,0.111171677807866,0.4050767,0.83575995,0.5824469258125,0.129638247979328,0.32244025,0.824145975,0.1147078712145,0.0685253575725889,0.0211849825,0.2819522,0.5231781299875,0.170043295655126,0.211302825,0.864453775
0.7437927043125,0.0952807296000742,0.529230125,0.903062575,0.4387657187,0.13158788450814,0.1875802,0.696757775,0.0816184969219062,0.0594936428724963,0.00678413,0.2346601,0.52002267794375,0.153100063602052,0.237210125,0.8282149
0.792016513625,0.0879311374332549,0.597766275,0.938848425,0.50981663480625,0.131246111155286,0.252474325,0.759222075,0.0844465281943375,0.0615413993947676,0.00643880225,0.2387045,0.259601343871938,0.138367294115051,0.0342926825,0.5533628
0.744626724625,0.094167449598202,0.536648975,0.9031981,0.509158068775,0.128616475103061,0.255624375,0.75153135,0.0814569539750088,0.0593505768776855,0.00690840925,0.23085495,0.4667492993625,0.15683524353327,0.1790621,0.7874224
0.8387587319375,0.0815677496608548,0.658293025,0.97099845,0.7264199835,0.122924900611909,0.464330325,0.9378151,0.08951089457885,0.065923591586475,0.0076068465,0.25351125,0.378344860141688,0.180603868234676,0.0660083675,0.76448295
0.7440030586875,0.0951826820482118,0.531068475,0.903433575,0.43890112570625,0.129946462602445,0.1920384,0.69725205,0.0821280068116162,0.0596032382484622,0.00649482525,0.227908175,0.239322251825438,0.130786685086179,0.0298533025,0.520910575
0.741552846875,0.0962189418786873,0.525881325,0.90235815,0.3666736342125,0.128732679640219,0.1288093,0.6260186,0.0820428373107875,0.0596647973066861,0.0066020225,0.231843975,0.21846574676,0.122052055588237,0.024827895,0.48426715
0.7909853099375,0.0880414599617406,0.59444065,0.935114975,0.582890765875,0.129097898148643,0.326322475,0.827206975,0.0860025835258631,0.0633463776342249,0.006648017,0.24571315,0.4078421041125,0.160739737024535,0.1239059,0.750295725
0.7432439176875,0.0951175175774338,0.530652075,0.903282025,0.3667029513625,0.128418284476634,0.12912975,0.624648825,0.0823743098925931,0.0601580453774205,0.00621926525,0.2327065,0.639582816625,0.152157556617855,0.34660255,0.919191125
0.791793163,0.0883339529880709,0.593320875,0.9368211,0.6544763616875,0.126370203459056,0.39597015,0.88483035,0.0849654919612187,0.0618192196039967,0.00688754825,0.23919845,0.326112751198813,0.162162250330317,0.0517352225,0.675582875
0.8387219371875,0.0807980991987482,0.660688125,0.96869875,0.6535076298125,0.127836407119356,0.3909383,0.884937025,0.0889551214339294,0.0667831636843824,0.0069888065,0.25690505,0.329142910439812,0.164042041647955,0.052062895,0.681924525
0.7911619861875,0.0881175270617449,0.59439085,0.935672175,0.293209051036875,0.125174240284071,0.0763534325,0.5518477,0.0853213916633312,0.0617547462233109,0.00690258475,0.23850295,0.5890578646625,0.145008801433884,0.3168986,0.867070375
0.7431060765625,0.0960623430356104,0.5264789,0.90397165,0.5096916221875,0.129842227907012,0.254310425,0.7606631,0.082121525248875,0.0596586807872239,0.006647862,0.229891325,0.25886483030825,0.136423426173547,0.0345565875,0.547816825
0.7913611148125,0.0881458525362025,0.594316825,0.938508125,0.5104481313375,0.131544662651391,0.25534325,0.767025825,0.0856171515584438,0.0624826016932955,0.0075504345,0.24344245,0.362371983018125,0.148396165355097,0.1023206,0.6755395
0.8406412925625,0.0804900217633943,0.660449725,0.970311875,0.3661425911625,0.127957132781383,0.12867845,0.619555725,0.08953199593635,0.0660219867381578,0.00681064425,0.2538647,0.38749915810625,0.137470199025563,0.145068825,0.672839425
0.8397247749375,0.0811942823914643,0.660176375,0.97045505,0.726891862875,0.122281190726526,0.47163485,0.93609215,0.0899162372048125,0.0657742669769777,0.0073876335,0.255278625,0.3815125385495,0.181207181640095,0.066933595,0.771888525
0.8397302574375,0.0811549163778807,0.65684715,0.97034055,0.295885490513125,0.128434656213575,0.0734463975,0.56041165,0.09012826613745,0.0651715705832871,0.00776801975,0.252198425,0.27998363001875,0.122597543862714,0.0703411525,0.536950825
0.7427481943125,0.0953417191788801,0.528134775,0.903565375,0.293002191483125,0.125994830451186,0.07224297,0.551243775,0.0817435170593531,0.0592012300560305,0.00673556175,0.228971425,0.28136296558625,0.12337997586954,0.0721612575,0.54160215
0.696423810375,0.10243458717222,0.46803865,0.86968175,0.3667334713,0.130070467561501,0.128354675,0.629826625,0.07875688060915,0.0570617943398476,0.00657170575,0.22132445,0.303109828715,0.129833131401972,0.0810348325,0.578798325
0.6959892796875,0.102957560613045,0.4676475,0.867632525,0.5830750559375,0.129146517826622,0.32708575,0.82549175,0.078936542176075,0.0567736540666997,0.00672824675,0.219874275,0.2921067481925,0.149403229028214,0.0407371925,0.612787275
0.8389393179375,0.0806149114408891,0.660816775,0.9690397,0.5111829785625,0.13011288376221,0.258108675,0.765350125,0.0907276320773275,0.0676467140794524,0.00781315125,0.262469575,0.364287513431875,0.147040550152109,0.1021621,0.6716501
0.696576247125,0.10356155123497,0.464893225,0.87084925,0.50851422725625,0.131044658290894,0.2566919,0.76041785,0.0784261653509,0.0567045605522155,0.006777604,0.220708775,0.262418916742875,0.138754824146171,0.0350299425,0.55938685
0.7911760156875,0.0881891813815418,0.591701175,0.936939875,0.36644338115625,0.128152070733375,0.129735925,0.62272715,0.0860145779161375,0.0627683109845907,0.0070000045,0.243265875,0.302642378659375,0.129291862259357,0.077976205,0.5785931
0.7911190595,0.0880849688026511,0.593436175,0.936284275,0.50982606543125,0.129741144790055,0.253791775,0.758649175,0.086380305698,0.0627846221255585,0.007299784,0.24302715,0.36466746758125,0.1476790476466,0.103949475,0.6805835
0.838921256,0.0803279041642406,0.6595626,0.9684328,0.580179024,0.129948946676062,0.320907925,0.823655775,0.0895603467160975,0.0654070724504177,0.0073474865,0.2525903,0.293470311083938,0.150860070416521,0.04155385,0.617176225
0.6951288180625,0.103922259594384,0.464496325,0.866587025,0.5837288208125,0.128097857057072,0.327951975,0.826761875,0.0784578817621594,0.0574566543308941,0.00647860575,0.2188641,0.4048637119475,0.159635081342618,0.11813865,0.741870675
0.742913732375,0.0959711972450292,0.524633925,0.900876175,0.5824655500625,0.128836459020912,0.324831375,0.824481625,0.08265079904019,0.060263915105882,0.00693460275,0.232254525,0.40637575975375,0.159217951820994,0.12122185,0.74268615
0.7906809383125,0.0886591621975958,0.590665175,0.936147325,0.5829187425625,0.129307862859685,0.322696725,0.825154925,0.0856558312536313,0.0630434308296177,0.006374008,0.243966075,0.290425061273688,0.148235208922697,0.0429690425,0.60507815
0.743145160625,0.0959839741769791,0.527712,0.903977975,0.4386603178875,0.130660423972926,0.18963395,0.69609265,0.123766048589375,0.0749044437338134,0.022798985,0.31155045,0.238721303013938,0.130664006183077,0.0285041325,0.520283475
0.6963511673125,0.102819575285058,0.47305595,0.87064735,0.43818681521875,0.130796901008718,0.186958925,0.693021875,0.0789083390532312,0.0572745970632435,0.00613759875,0.22145295,0.33224130496875,0.138119598417353,0.09050155,0.621314825
0.744388447125,0.0941295820472241,0.5361928,0.903515425,0.43664209488125,0.128854301272396,0.1937993,0.692572925,0.0815734715590188,0.0591009174154921,0.0065457325,0.229335075,0.238724475594938,0.129890289237671,0.0294524425,0.515577
0.8403144933125,0.080001225356539,0.6646608,0.970385525,0.72475334725,0.124147926255297,0.463448425,0.936950025,0.0894318549527,0.0663070087731011,0.00713070325,0.25495065,0.379231353315063,0.180426484653147,0.0660519725,0.760791
0.59961062945,0.120315109723819,0.334948325,0.800795775,0.5103913215625,0.130208102606705,0.259046325,0.762199825,0.109225005241188,0.0639569430858396,0.01992055,0.265801275,0.36382871085,0.147940913856235,0.100252725,0.67836435
0.791760429375,0.0877272370541282,0.597340975,0.937669425,0.728474764375,0.122840256829584,0.4718326,0.9383892,0.08583563473305,0.0626079537271249,0.007032097,0.23983245,0.381883330625312,0.181889241632987,0.0677908725,0.769081
0.8386789626875,0.0826493326615754,0.655349,0.9712865,0.4391101955125,0.130210982946673,0.19491245,0.694161925,0.0901094278908125,0.0665416525589446,0.00737954275,0.2580874,0.42462759306875,0.146554198608637,0.1605705,0.72745135
0.7912489703125,0.0874504296758603,0.594296625,0.93716715,0.50972773469375,0.129485634779653,0.25503435,0.760321275,0.0853703609156375,0.0626642641246405,0.0073351645,0.24142945,0.26011296570525,0.137757345823273,0.0350871,0.55330925
0.7920956264375,0.0880044911878861,0.5951566,0.93700745,0.582793036625,0.129638918316113,0.3256265,0.82915845,0.0864656395753306,0.0629893884338592,0.007055252,0.243953525,0.2902364543935,0.149128010530003,0.0417226775,0.609385975
0.7919847733125,0.0870191220251542,0.59823735,0.935921525,0.51123508959375,0.129631421884815,0.259119975,0.75856445,0.0860967405256875,0.0623449041102827,0.00700830775,0.240994075,0.36539082031875,0.14841605433445,0.10148075,0.67995015
0.7925843568125,0.0869399561005096,0.59822095,0.936517225,0.655043103375,0.127128616647114,0.395784425,0.884902325,0.0852994044447938,0.0624025661960356,0.0067598005,0.240351275,0.327332327174875,0.161627962245196,0.05219887,0.674309425
0.6962364138125,0.104362731544112,0.46135715,0.8693031,0.5818169485,0.128213758438602,0.3257285,0.823779275,0.0784673883113931,0.0568258577729436,0.006221098,0.2186579,0.40636036284375,0.159201781597235,0.121246325,0.73898365
0.6952332735,0.104035683390803,0.463955775,0.8691047,0.5086596458625,0.130387998542621,0.255106325,0.75861015,0.0778842955794375,0.0559382410299612,0.00657074275,0.21612625,0.36571494728125,0.148216788176873,0.104286875,0.677360025
0.69500869175,0.102589672624633,0.4687823,0.868698375,0.438479025275,0.129715110625821,0.19266625,0.69315265,0.0792219061955875,0.0572390689189775,0.0063150755,0.218366825,0.3332358120575,0.137777512042356,0.0931606575,0.623796475
0.791038559875,0.0881370535451472,0.59455635,0.9370804,0.51015275715625,0.130357361047745,0.255331475,0.755972675,0.0859917027644375,0.0633379229382185,0.00714028075,0.24537695,0.261468732171438,0.139353006042707,0.03313927,0.5579878
0.7440126498125,0.0948172037032254,0.535516,0.901735225,0.36652118840625,0.128776537474618,0.1300953,0.626285125,0.16668223929125,0.0887929096294238,0.0429393675,0.3822086,0.55526328598125,0.147466020783009,0.2806507,0.84323775
0.839200826,0.0809060525247558,0.65916655,0.96965955,0.438913784325,0.13173319970187,0.187055025,0.6996363,0.0902541839278563,0.0664696632168335,0.008004579,0.25604445,0.4237320419625,0.145337068296876,0.161138175,0.727981225
0.69610160175,0.102644524132427,0.465639025,0.867025275,0.36657300338125,0.129789879522956,0.1253624,0.6259961,0.078958257603775,0.0569796905097557,0.006701443,0.219268475,0.218804243223937,0.122515294416157,0.026792825,0.482634575
0.837911279875,0.0817031328266496,0.657681475,0.969131225,0.58297045428125,0.129038632691523,0.32433175,0.82499305,0.089756892943125,0.0662643404720353,0.007771207,0.258826675,0.288829403237988,0.148486702117796,0.04053967,0.60741715
0.840602630375,0.0805691021758355,0.661824275,0.970734575,0.58349460875,0.128601902854903,0.32791655,0.8239508,0.090516882235015,0.0670437744458129,0.007137234,0.260903675,0.290864648390313,0.148545957651371,0.0410380225,0.60996545
0.83962714525,0.0807467157698047,0.661518025,0.970048375,0.51287600091875,0.12996305594374,0.2618533,0.763634175,0.08919445647035,0.0654788313866033,0.0070564855,0.253148375,0.4695680411625,0.156911833337459,0.185324325,0.790860125
0.840474246875,0.0804302168771226,0.66298285,0.97080315,0.510380794625,0.12946295009852,0.2622276,0.760767925,0.0904382854284937,0.0668407144739287,0.00724478675,0.2591365,0.262023783217875,0.139406539437975,0.03202213,0.559528075
0.8392110640625,0.080615903117808,0.66091255,0.97035365,0.4386836214125,0.129732839774376,0.190524975,0.692892225,0.0899283039542187,0.0650598836289506,0.007862645,0.256051,0.4227936626375,0.145519469366708,0.16095455,0.726121
0.7914220171875,0.0878327169652587,0.59229755,0.935737625,0.36607363010625,0.128733832627904,0.129436825,0.623639075,0.08579635153635,0.0629247659259725,0.00698515725,0.242891925,0.47221127100625,0.14171448454637,0.2106864,0.759959425
0.742241003125,0.0959585625387817,0.533186575,0.90284355,0.58275519525,0.128527879553658,0.328070775,0.826542625,0.0820371618168562,0.0599169739527809,0.00664222975,0.232411625,0.407160176834375,0.160095865149747,0.121545175,0.744439325
0.8384636353125,0.0815680586150268,0.659764525,0.9696052,0.7258493003125,0.123600736109498,0.46542045,0.940653575,0.0892072177770063,0.0656092869463198,0.00706294125,0.2514797,0.379520259229,0.183091004297532,0.068084195,0.769004425
0.742722278375,0.0953108201224402,0.528494675,0.902729875,0.6554786528125,0.126168697806907,0.400253475,0.886633425,0.0815155630563063,0.0599615012900244,0.006436579,0.2335793,0.45982335139375,0.175335389181807,0.1453158,0.8270278
0.8396512065,0.0813824025346765,0.657156625,0.97060755,0.51083136105,0.131366294956224,0.255682525,0.766232175,0.08941555798325,0.0658592142281381,0.00736709825,0.25837975,0.262439681197688,0.139100577433248,0.035144065,0.564373175
0.8385687819375,0.0814045971267047,0.655951375,0.971043075,0.581130603625,0.12856963389785,0.3233288,0.822248,0.0897491757311256,0.0664622365459416,0.00696102425,0.2556863,0.5233755294,0.170284531312052,0.211779875,0.864429025
0.743521037375,0.0961422256521292,0.5278531,0.90521045,0.4381898385625,0.129686777554818,0.19367925,0.696140175,0.0815310345833125,0.0595902273098727,0.0064295335,0.231645425,0.331406310706875,0.138161437054116,0.0908869575,0.62221155
0.7451924104375,0.0948434459920081,0.5331038,0.90315365,0.5110415962125,0.130624393974591,0.2568861,0.76197305,0.0818862390020187,0.0597745042630611,0.00653778075,0.2312714,0.36441254737,0.147635099094258,0.10174485,0.6723215
0.7920808409375,0.0879838797847616,0.596245875,0.936701725,0.50792177819375,0.130513196651137,0.2531361,0.75959555,0.08584262827275,0.0626954637406575,0.007243967,0.2430208,0.46862625253125,0.156066648632296,0.1830482,0.7924393
0.743953119375,0.0956732060814599,0.5328962,0.901018425,0.36615146283125,0.129878977006392,0.1269313,0.624076125,0.12369506792625,0.0748819522337189,0.023056575,0.31054065,0.3885902083875,0.13609464020241,0.150712825,0.66915345
0.8399156525,0.0804243539761683,0.661959025,0.97031495,0.50944277391875,0.130005588395362,0.254753275,0.7603636,0.0900702806528562,0.0657668888794278,0.0072871485,0.254859,0.262306959029375,0.138861486577324,0.03277209,0.5573066
0.792047746,0.0885593069201509,0.591853975,0.937271225,0.43757606770625,0.130342693091489,0.190856125,0.693303875,0.08610673858095,0.0627035632775759,0.0071799595,0.244213025,0.6103125190125,0.159539676594765,0.3110366,0.910509375
0.839818874,0.0815723388393845,0.66060695,0.9706514,0.7257813438125,0.122081995546934,0.47010065,0.935834725,0.0897865010115062,0.0655941310628261,0.007617426,0.254427825,0.380727439158375,0.18353578780754,0.06688936,0.777194275
0.839194606,0.0815071443443914,0.657669775,0.9701506,0.7265281739375,0.122942133389765,0.467251925,0.93699735,0.0900443495365812,0.0661243551503842,0.0073234455,0.25661675,0.377303738221188,0.180099237701323,0.068231605,0.7659489
0.744024626625,0.0953868423068123,0.52892745,0.904303425,0.4376192607625,0.129443453127932,0.1896967,0.690227775,0.0826692970414813,0.0600648396510265,0.00670974825,0.232493425,0.51626419713125,0.153174444847623,0.23524295,0.82095855
